Country Name,Country Code,Series Name,Series Code,2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016]
Turkey,TUR,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,26.02700043,26.39100075,27.85700035,27.22599983,26.77599907
Turkey,TUR,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,50.41699982,50.68500137,51.05799866,52.36800003,53.72299957
Turkmenistan,TKM,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,5.015999794,5.119999886,5.297999859,5.140999794,5.162000179
Turkmenistan,TKM,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,10.65999985,10.06999969,9.392999649,8.87899971,8.444999695
Turkmenistan,TKM,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,45.10100174,44.93000031,44.9280014,45.04999924,44.98799896
Turkmenistan,TKM,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,44.23899841,45,45.68000031,46.07099915,46.56700134
Turks and Caicos Islands,TCA,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,..,..,..,..,..
Turks and Caicos Islands,TCA,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,..,..,..,..,..
Turks and Caicos Islands,TCA,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,..,..,..,..,..
Turks and Caicos Islands,TCA,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,..,..,..,..,..
Tuvalu,TUV,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,..,..,..,..,..
Tuvalu,TUV,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,..,..,..,..,..
Tuvalu,TUV,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,..,..,..,..,..
Tuvalu,TUV,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,..,..,..,..,..
Uganda,UGA,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,3.325000048,3.09100008,3.092000008,3.019999981,3.328000069
Uganda,UGA,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,66.13600159,71.91699982,71.54699707,71.00700378,70.39800262
Uganda,UGA,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,8.015000343,7.002999783,6.887000084,6.836999893,6.823999882
Uganda,UGA,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,25.84900093,21.07999992,21.56500053,22.15600014,22.77799988
Ukraine,UKR,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,1.055999994,1.029000044,1.261999965,1.238000035,1.557000041
Ukraine,UKR,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,19.8920002,20.01000023,14.77299976,15.25699997,15.00899982
Ukraine,UKR,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,25.88500023,24.80599976,26.13999939,24.69000053,24.9640007
Ukraine,UKR,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,54.22299957,55.18399811,59.0870018,60.05199814,60.02700043
United Arab Emirates,ARE,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,3.736999989,3.46600008,3.523000002,2.944999933,2.739000082
United Arab Emirates,ARE,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,0.405000001,0.301999986,0.240999997,0.197999999,0.165999994
United Arab Emirates,ARE,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,29.75699997,29.80900002,31.42399979,33.56299973,35.39300156
United Arab Emirates,ARE,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,69.83799744,69.88899994,68.33499908,66.23899841,64.44100189
United Kingdom,GBR,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,2.549000025,2.493000031,2.561000109,2.460999966,2.441999912
United Kingdom,GBR,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,1.187999964,1.057999969,1.254999995,1.136999965,1.123999953
United Kingdom,GBR,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,19.06599998,18.86499977,18.96500015,18.65600014,18.45800018
United Kingdom,GBR,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,79.7460022,80.07700348,79.78099823,80.20700073,80.41899872
United States,USA,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,3.757999897,3.691999912,3.688999891,3.697999954,3.661999941
United States,USA,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,1.567999959,1.514000058,1.562000036,1.662999988,1.659999967
United States,USA,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,18.5,18.75399971,18.99500084,18.85099983,18.79100037
United States,USA,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,79.93299866,79.73200226,79.44300079,79.48600006,79.5490036
Upper middle income,UMC,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,3.723077322,3.951191994,3.733193141,3.598031128,3.554806413
Upper middle income,UMC,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,20.47435523,19.49447769,18.39326552,17.58185185,16.82965456
Upper middle income,UMC,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,27.47513434,27.08294556,26.76866846,26.11829698,25.77331133
Upper middle income,UMC,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,52.05112316,53.42259077,54.83793578,56.30048861,57.39703594
Uruguay,URY,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,4.760000229,4.895999908,4.453000069,4.202000141,4.144000053
Uruguay,URY,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,8.605999947,9.288000107,9.140000343,8.824000359,8.223999977
Uruguay,URY,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,21.12999916,21.58399963,21.00799942,20.4640007,20.05400085
Uruguay,URY,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,70.26399994,69.12799835,69.85299683,70.71199799,71.72299957
Uzbekistan,UZB,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,2.670000076,2.72300005,2.805000067,2.90899992,2.688999891
Uzbekistan,UZB,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,25.43799973,24.61899948,23.90099907,22.84600067,21.95000076
Uzbekistan,UZB,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,37.12099838,37.30699921,37.61999893,37.82799911,37.48799896
Uzbekistan,UZB,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,37.44100189,38.07400131,38.47900009,39.32600021,40.56200027
Vanuatu,VUT,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,1.539999962,1.565000057,1.603999972,1.404999971,1.271000028
Vanuatu,VUT,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,62.66699982,62.6590004,62.83300018,63.23600006,62.5870018
Vanuatu,VUT,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,5.583000183,5.835999966,5.962999821,5.997000217,6.015999794
Vanuatu,VUT,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,31.75,31.50499916,31.20400047,30.76600075,31.39699936
"Venezuela, RB",VEN,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,3.846999884,3.892999887,4.605000019,3.990999937,3.447999954
"Venezuela, RB",VEN,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,8.034999847,7.446000099,7.815999985,9.076000214,9.833999634
"Venezuela, RB",VEN,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,22.96500015,21.32600021,21.48200035,23.64500046,23.24200058
"Venezuela, RB",VEN,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,69,71.22799683,70.70200348,67.27899933,66.9240036
Vietnam,VNM,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,2.552999973,2.505000114,2.107000113,2.91899991,2.851000071
Vietnam,VNM,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,47.86000061,46.81299973,46.33599854,43.93199921,41.86500168
Vietnam,VNM,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,20.99600029,21.18300056,21.44599915,23.25099945,24.76199913
Vietnam,VNM,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,31.1439991,32.00299835,32.2179985,32.81600189,33.3730011
Virgin Islands (U.S.),VIR,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,5.695000172,5.434999943,5.612999916,5.675000191,5.703000069
Virgin Islands (U.S.),VIR,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,2.700000048,2.867000103,2.910000086,2.894000053,2.813999891
Virgin Islands (U.S.),VIR,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,11.65600014,11.75500011,12.0369997,11.95100021,11.77799988
Virgin Islands (U.S.),VIR,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,85.64399719,85.3769989,85.0530014,85.15499878,85.40799713
West Bank and Gaza,PSE,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,3.464999914,3.710999966,3.923000097,3.565000057,3.394999981
West Bank and Gaza,PSE,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,11.45899963,10.52299976,9.282999992,8.649999619,8.31799984
West Bank and Gaza,PSE,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,27.00699997,28.39500046,29.37800026,29.15500069,29.19799995
West Bank and Gaza,PSE,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,61.5340004,61.08200073,61.3390007,62.19499969,62.48400116
World,WLD,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,3.248695619,3.28537753,3.19439955,3.151865083,3.127635058
World,WLD,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,29.03582615,28.58940037,27.90580313,27.25512351,26.7623886
World,WLD,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,23.23448771,22.96070646,22.87743976,22.67213582,22.49430401
World,WLD,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,47.72997372,48.44975059,49.21687081,50.0729959,50.74313699
"Yemen, Rep.",YEM,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,6.528999805,6.248000145,6.986000061,12.29800034,8.767999649
"Yemen, Rep.",YEM,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,27.45100021,27.97900009,29.24500084,34.67499924,35.9620018
"Yemen, Rep.",YEM,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,15.80099964,15.38000011,14.48099995,14.42099953,14.53100014
"Yemen, Rep.",YEM,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,56.7480011,56.64099884,56.27399826,50.90399933,49.50699997
Zambia,ZMB,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,0.294999987,0.321999997,0.331,0.351999998,0.354000002
Zambia,ZMB,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,56.02299881,55.57500076,54.70299911,53.66600037,53.32099915
Zambia,ZMB,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,10.10400009,10.09000015,10.63300037,11.52600002,11.8039999
Zambia,ZMB,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,33.8730011,34.33499908,34.6629982,34.80699921,34.87400055
Zimbabwe,ZWE,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,0.486999989,0.621999979,0.640999973,0.653999984,0.674000025
Zimbabwe,ZWE,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,65.63600159,65.99099731,67.24700165,67.20999908,67.43000031
Zimbabwe,ZWE,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,8.338999748,7.849999905,7.355000019,7.275000095,7.381999969
Zimbabwe,ZWE,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,26.02400017,26.1590004,25.39699936,25.51600075,25.18799973
,,,,,,,,
,,,,,,,,
,,,,,,,,
Data from database: Jobs,,,,,,,,
Last Updated: 04/25/2018,,,,,,,,
